,,,,,Monthly,,,,,,,,Annual,,,,,,,,Rankings,,,,
1794,NJ,34037,Sussex County,2p0c,1345,681,1399,862,717,0,801,5806,"$16,140","$8,172","$16,788","$10,344","$8,604",$0,"$9,612","$69,672","  112,332 ",21,7,15,6
1794,NJ,34037,Sussex County,2p1c,1614,848,1535,1094,872,1103,1086,8152,"$19,368","$10,176","$18,420","$13,128","$10,464","$13,236","$13,032","$97,824","  112,332 ",21,7,15,6
1794,NJ,34037,Sussex County,2p2c,1614,1073,1691,1326,951,2123,1443,10222,"$19,368","$12,876","$20,292","$15,912","$11,412","$25,476","$17,316","$122,664","  112,332 ",21,7,15,6
1794,NJ,34037,Sussex County,2p3c,2048,1311,1755,1558,1189,2437,1855,12154,"$24,576","$15,732","$21,060","$18,696","$14,268","$29,244","$22,260","$145,848","  112,332 ",21,7,15,6
1794,NJ,34037,Sussex County,2p4c,2048,1605,1804,1790,1293,2437,2120,13099,"$24,576","$19,260","$21,648","$21,480","$15,516","$29,244","$25,440","$157,188","  112,332 ",21,7,15,6
1795,NJ,34039,Union County,1p0c,1151,387,1021,431,544,0,636,4170,"$13,812","$4,644","$12,252","$5,172","$6,528",$0,"$7,632","$50,040","  97,480 ",21,8,10,11
1795,NJ,34039,Union County,1p1c,1637,570,1233,663,781,995,937,6817,"$19,644","$6,840","$14,796","$7,956","$9,372","$11,940","$11,244","$81,804","  97,480 ",21,8,10,11
1795,NJ,34039,Union County,1p2c,1637,834,1340,895,875,2111,1403,9095,"$19,644","$10,008","$16,080","$10,740","$10,500","$25,332","$16,836","$109,140","  97,480 ",21,8,10,11
1795,NJ,34039,Union County,1p3c,2078,1113,1465,1127,1130,2455,1914,11282,"$24,936","$13,356","$17,580","$13,524","$13,560","$29,460","$22,968","$135,384","  97,480 ",21,8,10,11
1795,NJ,34039,Union County,1p4c,2078,1363,1515,1359,1218,2455,2157,12146,"$24,936","$16,356","$18,180","$16,308","$14,616","$29,460","$25,884","$145,752","  97,480 ",21,8,10,11
1795,NJ,34039,Union County,2p0c,1364,709,1199,862,734,0,770,5638,"$16,368","$8,508","$14,388","$10,344","$8,808",$0,"$9,240","$67,656","  97,480 ",21,8,10,11
1795,NJ,34039,Union County,2p1c,1637,882,1300,1094,892,995,1019,7820,"$19,644","$10,584","$15,600","$13,128","$10,704","$11,940","$12,228","$93,840","  97,480 ",21,8,10,11
1795,NJ,34039,Union County,2p2c,1637,1116,1423,1326,975,2111,1370,9959,"$19,644","$13,392","$17,076","$15,912","$11,700","$25,332","$16,440","$119,508","  97,480 ",21,8,10,11
1795,NJ,34039,Union County,2p3c,2078,1363,1470,1558,1218,2455,1792,11934,"$24,936","$16,356","$17,640","$18,696","$14,616","$29,460","$21,504","$143,208","  97,480 ",21,8,10,11
1795,NJ,34039,Union County,2p4c,2078,1669,1507,1790,1327,2455,2059,12884,"$24,936","$20,028","$18,084","$21,480","$15,924","$29,460","$24,708","$154,608","  97,480 ",21,8,10,11
1796,NJ,34041,Warren County,1p0c,1147,366,1118,431,536,0,652,4250,"$13,764","$4,392","$13,416","$5,172","$6,432",$0,"$7,824","$51,000","  103,354 ",21,11,11,12
1796,NJ,34041,Warren County,1p1c,1530,540,1398,663,733,1081,959,6902,"$18,360","$6,480","$16,776","$7,956","$8,796","$12,972","$11,508","$82,824","  103,354 ",21,11,11,12
1796,NJ,34041,Warren County,1p2c,1530,789,1539,895,821,1955,1335,8865,"$18,360","$9,468","$18,468","$10,740","$9,852","$23,460","$16,020","$106,380","  103,354 ",21,11,11,12
1796,NJ,34041,Warren County,1p3c,1897,1054,1697,1127,1045,2224,1793,10837,"$22,764","$12,648","$20,364","$13,524","$12,540","$26,688","$21,516","$130,044","  103,354 ",21,11,11,12
1796,NJ,34041,Warren County,1p4c,1897,1291,1764,1359,1129,2224,2033,11697,"$22,764","$15,492","$21,168","$16,308","$13,548","$26,688","$24,396","$140,364","  103,354 ",21,11,11,12
1796,NJ,34041,Warren County,2p0c,1268,671,1347,862,687,0,763,5598,"$15,216","$8,052","$16,164","$10,344","$8,244",$0,"$9,156","$67,176","  103,354 ",21,11,11,12
1796,NJ,34041,Warren County,2p1c,1530,835,1481,1094,837,1081,1034,7892,"$18,360","$10,020","$17,772","$13,128","$10,044","$12,972","$12,408","$94,704","  103,354 ",21,11,11,12
1796,NJ,34041,Warren County,2p2c,1530,1057,1634,1326,916,1955,1308,9725,"$18,360","$12,684","$19,608","$15,912","$10,992","$23,460","$15,696","$116,700","  103,354 ",21,11,11,12
1796,NJ,34041,Warren County,2p3c,1897,1291,1697,1558,1129,2224,1652,11447,"$22,764","$15,492","$20,364","$18,696","$13,548","$26,688","$19,824","$137,364","  103,354 ",21,11,11,12
1796,NJ,34041,Warren County,2p4c,1897,1580,1746,1790,1231,2224,1917,12386,"$22,764","$18,960","$20,952","$21,480","$14,772","$26,688","$23,004","$148,632","  103,354 ",21,11,11,12
1797,NM,35001,Bernalillo County,1p0c,752,339,906,364,386,0,475,3223,"$9,024","$4,068","$10,872","$4,368","$4,632",$0,"$5,700","$38,676","  69,692 ",33,21,31,6
1797,NM,35001,Bernalillo County,1p1c,1124,500,1100,580,575,829,658,5367,"$13,488","$6,000","$13,200","$6,960","$6,900","$9,948","$7,896","$64,404","  69,692 ",33,21,31,6
1797,NM,35001,Bernalillo County,1p2c,1124,731,1262,797,657,1498,855,6924,"$13,488","$8,772","$15,144","$9,564","$7,884","$17,976","$10,260","$83,088","  69,692 ",33,21,31,6
1797,NM,35001,Bernalillo County,1p3c,1598,976,1340,1014,911,1704,1239,8783,"$19,176","$11,712","$16,080","$12,168","$10,932","$20,448","$14,868","$105,396","  69,692 ",33,21,31,6
1797,NM,35001,Bernalillo County,1p4c,1598,1195,1396,1230,989,1704,1460,9573,"$19,176","$14,340","$16,752","$14,760","$11,868","$20,448","$17,520","$114,876","  69,692 ",33,21,31,6
1797,NM,35001,Bernalillo County,2p0c,926,622,1063,728,548,0,551,4437,"$11,112","$7,464","$12,756","$8,736","$6,576",$0,"$6,612","$53,244","  69,692 ",33,21,31,6
1797,NM,35001,Bernalillo County,2p1c,1124,774,1220,944,672,829,776,6340,"$13,488","$9,288","$14,640","$11,328","$8,064","$9,948","$9,312","$76,080","  69,692 ",33,21,31,6
1797,NM,35001,Bernalillo County,2p2c,1124,979,1296,1161,745,1498,865,7667,"$13,488","$11,748","$15,552","$13,932","$8,940","$17,976","$10,380","$92,004","  69,692 ",33,21,31,6
1797,NM,35001,Bernalillo County,2p3c,1598,1196,1350,1377,989,1704,1108,9323,"$19,176","$14,352","$16,200","$16,524","$11,868","$20,448","$13,296","$111,876","  69,692 ",33,21,31,6
1797,NM,35001,Bernalillo County,2p4c,1598,1464,1393,1594,1084,1704,1312,10149,"$19,176","$17,568","$16,716","$19,128","$13,008","$20,448","$15,744","$121,788","  69,692 ",33,21,31,6
1798,NM,35003,Catron County,1p0c,582,339,1181,551,326,0,535,3514,"$6,984","$4,068","$14,172","$6,612","$3,912",$0,"$6,420","$42,168","  55,727 ",33,9,10,21
1798,NM,35003,Catron County,1p1c,795,500,1466,885,458,672,676,5453,"$9,540","$6,000","$17,592","$10,620","$5,496","$8,064","$8,112","$65,436","  55,727 ",33,9,10,21
1798,NM,35003,Catron County,1p2c,795,731,1637,1219,540,1228,885,7036,"$9,540","$8,772","$19,644","$14,628","$6,480","$14,736","$10,620","$84,432","  55,727 ",33,9,10,21
1798,NM,35003,Catron County,1p3c,1015,976,1764,1553,705,1400,1183,8595,"$12,180","$11,712","$21,168","$18,636","$8,460","$16,800","$14,196","$103,140","  55,727 ",33,9,10,21
1798,NM,35003,Catron County,1p4c,1015,1195,1857,1886,783,1400,1470,9605,"$12,180","$14,340","$22,284","$22,632","$9,396","$16,800","$17,640","$115,260","  55,727 ",33,9,10,21
1798,NM,35003,Catron County,2p0c,637,622,1401,1103,446,0,635,4843,"$7,644","$7,464","$16,812","$13,236","$5,352",$0,"$7,620","$58,116","  55,727 ",33,9,10,21
1798,NM,35003,Catron County,2p1c,795,774,1560,1436,555,672,836,6628,"$9,540","$9,288","$18,720","$17,232","$6,660","$8,064","$10,032","$79,536","  55,727 ",33,9,10,21
1798,NM,35003,Catron County,2p2c,795,979,1677,1770,628,1228,937,8014,"$9,540","$11,748","$20,124","$21,240","$7,536","$14,736","$11,244","$96,168","  55,727 ",33,9,10,21
1798,NM,35003,Catron County,2p3c,1015,1196,1763,2104,783,1400,1124,9384,"$12,180","$14,352","$21,156","$25,248","$9,396","$16,800","$13,488","$112,608","  55,727 ",33,9,10,21
1798,NM,35003,Catron County,2p4c,1015,1464,1913,2438,878,1400,1411,10518,"$12,180","$17,568","$22,956","$29,256","$10,536","$16,800","$16,932","$126,216","  55,727 ",33,9,10,21
1799,NM,35005,Chaves County,1p0c,649,320,1048,551,343,0,517,3429,"$7,788","$3,840","$12,576","$6,612","$4,116",$0,"$6,204","$41,148","  53,195 ",33,17,14,20
1799,NM,35005,Chaves County,1p1c,887,472,1246,885,481,683,644,5299,"$10,644","$5,664","$14,952","$10,620","$5,772","$8,196","$7,728","$63,588","  53,195 ",33,17,14,20
1799,NM,35005,Chaves County,1p2c,887,691,1362,1219,559,1248,817,6783,"$10,644","$8,292","$16,344","$14,628","$6,708","$14,976","$9,804","$81,396","  53,195 ",33,17,14,20
1799,NM,35005,Chaves County,1p3c,1121,923,1446,1553,724,1422,1090,8278,"$13,452","$11,076","$17,352","$18,636","$8,688","$17,064","$13,080","$99,336","  53,195 ",33,17,14,20
1799,NM,35005,Chaves County,1p4c,1121,1130,1508,1886,797,1422,1355,9219,"$13,452","$13,560","$18,096","$22,632","$9,564","$17,064","$16,260","$110,628","  53,195 ",33,17,14,20
1799,NM,35005,Chaves County,2p0c,674,587,1198,1103,447,0,583,4591,"$8,088","$7,044","$14,376","$13,236","$5,364",$0,"$6,996","$55,092","  53,195 ",33,17,14,20
1799,NM,35005,Chaves County,2p1c,887,731,1306,1436,573,683,790,6406,"$10,644","$8,772","$15,672","$17,232","$6,876","$8,196","$9,480","$76,872","  53,195 ",33,17,14,20
1799,NM,35005,Chaves County,2p2c,887,925,1385,1770,642,1248,879,7736,"$10,644","$11,100","$16,620","$21,240","$7,704","$14,976","$10,548","$92,832","  53,195 ",33,17,14,20
1799,NM,35005,Chaves County,2p3c,1121,1130,1443,2104,797,1422,1040,9057,"$13,452","$13,560","$17,316","$25,248","$9,564","$17,064","$12,480","$108,684","  53,195 ",33,17,14,20
1799,NM,35005,Chaves County,2p4c,1121,1383,1558,2438,887,1422,1302,10110,"$13,452","$16,596","$18,696","$29,256","$10,644","$17,064","$15,624","$121,320","  53,195 ",33,17,14,20
1800,NM,35006,Cibola County,1p0c,643,310,1069,551,337,0,517,3428,"$7,716","$3,720","$12,828","$6,612","$4,044",$0,"$6,204","$41,136","  52,266 ",33,29,16,19
1800,NM,35006,Cibola County,1p1c,817,457,1276,885,451,653,614,5154,"$9,804","$5,484","$15,312","$10,620","$5,412","$7,836","$7,368","$61,848","  52,266 ",33,29,16,19
1800,NM,35006,Cibola County,1p2c,817,669,1399,1219,526,1194,767,6592,"$9,804","$8,028","$16,788","$14,628","$6,312","$14,328","$9,204","$79,104","  52,266 ",33,29,16,19
1800,NM,35006,Cibola County,1p3c,994,893,1490,1553,668,1361,996,7955,"$11,928","$10,716","$17,880","$18,636","$8,016","$16,332","$11,952","$95,460","  52,266 ",33,29,16,19
1800,NM,35006,Cibola County,1p4c,994,1094,1557,1886,739,1361,1256,8887,"$11,928","$13,128","$18,684","$22,632","$8,868","$16,332","$15,072","$106,644","  52,266 ",33,29,16,19
1800,NM,35006,Cibola County,2p0c,644,569,1220,1103,429,0,571,4536,"$7,728","$6,828","$14,640","$13,236","$5,148",$0,"$6,852","$54,432","  52,266 ",33,29,16,19
1800,NM,35006,Cibola County,2p1c,817,708,1335,1436,540,653,757,6245,"$9,804","$8,496","$16,020","$17,232","$6,480","$7,836","$9,084","$74,940","  52,266 ",33,29,16,19
1800,NM,35006,Cibola County,2p2c,817,896,1419,1770,606,1194,838,7541,"$9,804","$10,752","$17,028","$21,240","$7,272","$14,328","$10,056","$90,492","  52,266 ",33,29,16,19
1800,NM,35006,Cibola County,2p3c,994,1094,1481,2104,739,1361,956,8729,"$11,928","$13,128","$17,772","$25,248","$8,868","$16,332","$11,472","$104,748","  52,266 ",33,29,16,19
1800,NM,35006,Cibola County,2p4c,994,1339,1600,2438,826,1361,1211,9768,"$11,928","$16,068","$19,200","$29,256","$9,912","$16,332","$14,532","$117,216","  52,266 ",33,29,16,19
1801,NM,35007,Colfax County,1p0c,582,384,1011,551,342,0,507,3377,"$6,984","$4,608","$12,132","$6,612","$4,104",$0,"$6,084","$40,524","  52,522 ",33,13,15,17
1801,NM,35007,Colfax County,1p1c,795,566,1233,885,482,647,632,5239,"$9,540","$6,792","$14,796","$10,620","$5,784","$7,764","$7,584","$62,868","  52,522 ",33,13,15,17
1801,NM,35007,Colfax County,1p2c,795,828,1365,1219,575,1184,817,6782,"$9,540","$9,936","$16,380","$14,628","$6,900","$14,208","$9,804","$81,384","  52,522 ",33,13,15,17
1801,NM,35007,Colfax County,1p3c,968,1105,1462,1553,734,1349,1083,8253,"$11,616","$13,260","$17,544","$18,636","$8,808","$16,188","$12,996","$99,036","  52,522 ",33,13,15,17
1801,NM,35007,Colfax County,1p4c,968,1353,1534,1886,822,1349,1375,9287,"$11,616","$16,236","$18,408","$22,632","$9,864","$16,188","$16,500","$111,444","  52,522 ",33,13,15,17
1801,NM,35007,Colfax County,2p0c,704,703,1179,1103,498,0,630,4818,"$8,448","$8,436","$14,148","$13,236","$5,976",$0,"$7,560","$57,816","  52,522 ",33,13,15,17
1801,NM,35007,Colfax County,2p1c,795,876,1302,1436,592,647,798,6446,"$9,540","$10,512","$15,624","$17,232","$7,104","$7,764","$9,576","$77,352","  52,522 ",33,13,15,17
1801,NM,35007,Colfax County,2p2c,795,1108,1393,1770,674,1184,896,7819,"$9,540","$13,296","$16,716","$21,240","$8,088","$14,208","$10,752","$93,828","  52,522 ",33,13,15,17
1801,NM,35007,Colfax County,2p3c,968,1354,1459,2104,822,1349,1053,9108,"$11,616","$16,248","$17,508","$25,248","$9,864","$16,188","$12,636","$109,296","  52,522 ",33,13,15,17
1801,NM,35007,Colfax County,2p4c,968,1657,1580,2438,929,1349,1342,10263,"$11,616","$19,884","$18,960","$29,256","$11,148","$16,188","$16,104","$123,156","  52,522 ",33,13,15,17
1802,NM,35009,Curry County,1p0c,602,332,1022,551,331,0,499,3337,"$7,224","$3,984","$12,264","$6,612","$3,972",$0,"$5,988","$40,044","  52,389 ",33,12,18,15
1802,NM,35009,Curry County,1p1c,900,490,1214,885,492,711,654,5346,"$10,800","$5,880","$14,568","$10,620","$5,904","$8,532","$7,848","$64,152","  52,389 ",33,12,18,15
1802,NM,35009,Curry County,1p2c,900,717,1324,1219,573,1300,842,6874,"$10,800","$8,604","$15,888","$14,628","$6,876","$15,600","$10,104","$82,488","  52,389 ",33,12,18,15
1802,NM,35009,Curry County,1p3c,1154,958,1405,1553,748,1481,1134,8432,"$13,848","$11,496","$16,860","$18,636","$8,976","$17,772","$13,608","$101,184","  52,389 ",33,12,18,15
1802,NM,35009,Curry County,1p4c,1154,1172,1464,1886,824,1481,1404,9386,"$13,848","$14,064","$17,568","$22,632","$9,888","$17,772","$16,848","$112,632","  52,389 ",33,12,18,15
1802,NM,35009,Curry County,2p0c,707,610,1168,1103,466,0,595,4648,"$8,484","$7,320","$14,016","$13,236","$5,592",$0,"$7,140","$55,776","  52,389 ",33,12,18,15
1802,NM,35009,Curry County,2p1c,900,759,1272,1436,587,711,803,6468,"$10,800","$9,108","$15,264","$17,232","$7,044","$8,532","$9,636","$77,616","  52,389 ",33,12,18,15
1802,NM,35009,Curry County,2p2c,900,960,1348,1770,659,1300,900,7836,"$10,800","$11,520","$16,176","$21,240","$7,908","$15,600","$10,800","$94,032","  52,389 ",33,12,18,15
1802,NM,35009,Curry County,2p3c,1154,1173,1403,2104,824,1481,1082,9220,"$13,848","$14,076","$16,836","$25,248","$9,888","$17,772","$12,984","$110,640","  52,389 ",33,12,18,15
1802,NM,35009,Curry County,2p4c,1154,1436,1514,2438,917,1481,1349,10289,"$13,848","$17,232","$18,168","$29,256","$11,004","$17,772","$16,188","$123,468","  52,389 ",33,12,18,15
1803,NM,35011,De Baca County,1p0c,582,332,1128,551,324,0,519,3436,"$6,984","$3,984","$13,536","$6,612","$3,888",$0,"$6,228","$41,232","  57,046 ",33,15,28,7
1803,NM,35011,De Baca County,1p1c,795,490,1359,885,455,682,647,5313,"$9,540","$5,880","$16,308","$10,620","$5,460","$8,184","$7,764","$63,756","  57,046 ",33,15,28,7
1803,NM,35011,De Baca County,1p2c,795,717,1494,1219,535,1247,833,6841,"$9,540","$8,604","$17,928","$14,628","$6,420","$14,964","$9,996","$82,092","  57,046 ",33,15,28,7
1803,NM,35011,De Baca County,1p3c,1130,958,1593,1553,739,1421,1175,8569,"$13,560","$11,496","$19,116","$18,636","$8,868","$17,052","$14,100","$102,828","  57,046 ",33,15,28,7
1803,NM,35011,De Baca County,1p4c,1130,1172,1666,1886,815,1421,1451,9542,"$13,560","$14,064","$19,992","$22,632","$9,780","$17,052","$17,412","$114,504","  57,046 ",33,15,28,7
1803,NM,35011,De Baca County,2p0c,637,610,1295,1103,441,0,603,4689,"$7,644","$7,320","$15,540","$13,236","$5,292",$0,"$7,236","$56,268","  57,046 ",33,15,28,7
1803,NM,35011,De Baca County,2p1c,795,759,1422,1436,550,682,797,6441,"$9,540","$9,108","$17,064","$17,232","$6,600","$8,184","$9,564","$77,292","  57,046 ",33,15,28,7
1803,NM,35011,De Baca County,2p2c,795,960,1514,1770,621,1247,892,7800,"$9,540","$11,520","$18,168","$21,240","$7,452","$14,964","$10,704","$93,600","  57,046 ",33,15,28,7
1803,NM,35011,De Baca County,2p3c,1130,1173,1581,2104,815,1421,1112,9337,"$13,560","$14,076","$18,972","$25,248","$9,780","$17,052","$13,344","$112,044","  57,046 ",33,15,28,7
1803,NM,35011,De Baca County,2p4c,1130,1436,1708,2438,908,1421,1387,10428,"$13,560","$17,232","$20,496","$29,256","$10,896","$17,052","$16,644","$125,136","  57,046 ",33,15,28,7
1804,NM,35013,Dona Ana County,1p0c,715,329,982,559,370,0,528,3483,"$8,580","$3,948","$11,784","$6,708","$4,440",$0,"$6,336","$41,796","  50,962 ",33,16,11,23
1804,NM,35013,Dona Ana County,1p1c,893,485,1163,893,488,733,644,5299,"$10,716","$5,820","$13,956","$10,716","$5,856","$8,796","$7,728","$63,588","  50,962 ",33,16,11,23
1804,NM,35013,Dona Ana County,1p2c,893,709,1269,1226,567,1326,827,6817,"$10,716","$8,508","$15,228","$14,712","$6,804","$15,912","$9,924","$81,804","  50,962 ",33,16,11,23
1804,NM,35013,Dona Ana County,1p3c,1269,947,1347,1560,785,1508,1184,8599,"$15,228","$11,364","$16,164","$18,720","$9,420","$18,096","$14,208","$103,188","  50,962 ",33,16,11,23
1804,NM,35013,Dona Ana County,1p4c,1269,1159,1403,1893,860,1508,1451,9544,"$15,228","$13,908","$16,836","$22,716","$10,320","$18,096","$17,412","$114,528","  50,962 ",33,16,11,23
1804,NM,35013,Dona Ana County,2p0c,772,603,1119,1118,487,0,607,4705,"$9,264","$7,236","$13,428","$13,416","$5,844",$0,"$7,284","$56,460","  50,962 ",33,16,11,23
1804,NM,35013,Dona Ana County,2p1c,893,750,1219,1452,582,733,793,6423,"$10,716","$9,000","$14,628","$17,424","$6,984","$8,796","$9,516","$77,076","  50,962 ",33,16,11,23
1804,NM,35013,Dona Ana County,2p2c,893,949,1293,1785,652,1326,890,7789,"$10,716","$11,388","$15,516","$21,420","$7,824","$15,912","$10,680","$93,468","  50,962 ",33,16,11,23
1804,NM,35013,Dona Ana County,2p3c,1269,1160,1347,2119,860,1508,1125,9388,"$15,228","$13,920","$16,164","$25,428","$10,320","$18,096","$13,500","$112,656","  50,962 ",33,16,11,23
1804,NM,35013,Dona Ana County,2p4c,1269,1420,1455,2452,952,1508,1393,10449,"$15,228","$17,040","$17,460","$29,424","$11,424","$18,096","$16,716","$125,388","  50,962 ",33,16,11,23
1805,NM,35015,Eddy County,1p0c,878,330,1069,551,428,0,605,3860,"$10,536","$3,960","$12,828","$6,612","$5,136",$0,"$7,260","$46,320","  76,510 ",33,3,32,2
1805,NM,35015,Eddy County,1p1c,1014,486,1305,885,531,765,732,5718,"$12,168","$5,832","$15,660","$10,620","$6,372","$9,180","$8,784","$68,616","  76,510 ",33,3,32,2
1805,NM,35015,Eddy County,1p2c,1014,711,1492,1219,611,1399,996,7442,"$12,168","$8,532","$17,904","$14,628","$7,332","$16,788","$11,952","$89,304","  76,510 ",33,3,32,2
1805,NM,35015,Eddy County,1p3c,1441,949,1580,1553,846,1594,1417,9380,"$17,292","$11,388","$18,960","$18,636","$10,152","$19,128","$17,004","$112,560","  76,510 ",33,3,32,2
1805,NM,35015,Eddy County,1p4c,1441,1163,1642,1886,922,1594,1685,10334,"$17,292","$13,956","$19,704","$22,632","$11,064","$19,128","$20,220","$124,008","  76,510 ",33,3,32,2
1805,NM,35015,Eddy County,2p0c,898,604,1254,1103,532,0,683,5075,"$10,776","$7,248","$15,048","$13,236","$6,384",$0,"$8,196","$60,900","  76,510 ",33,3,32,2
1805,NM,35015,Eddy County,2p1c,1014,752,1435,1436,625,765,897,6926,"$12,168","$9,024","$17,220","$17,232","$7,500","$9,180","$10,764","$83,112","  76,510 ",33,3,32,2
1805,NM,35015,Eddy County,2p2c,1014,952,1519,1770,696,1399,1009,8359,"$12,168","$11,424","$18,228","$21,240","$8,352","$16,788","$12,108","$100,308","  76,510 ",33,3,32,2
1805,NM,35015,Eddy County,2p3c,1441,1163,1578,2104,922,1594,1319,10121,"$17,292","$13,956","$18,936","$25,248","$11,064","$19,128","$15,828","$121,452","  76,510 ",33,3,32,2
1805,NM,35015,Eddy County,2p4c,1441,1424,1625,2438,1014,1594,1579,11115,"$17,292","$17,088","$19,500","$29,256","$12,168","$19,128","$18,948","$133,380","  76,510 ",33,3,32,2
1806,NM,35017,Grant County,1p0c,582,339,1009,551,326,0,491,3298,"$6,984","$4,068","$12,108","$6,612","$3,912",$0,"$5,892","$39,576","  52,941 ",33,22,24,11
1806,NM,35017,Grant County,1p1c,795,500,1235,885,458,673,615,5161,"$9,540","$6,000","$14,820","$10,620","$5,496","$8,076","$7,380","$61,932","  52,941 ",33,22,24,11
1806,NM,35017,Grant County,1p2c,795,731,1368,1219,540,1231,789,6674,"$9,540","$8,772","$16,416","$14,628","$6,480","$14,772","$9,468","$80,088","  52,941 ",33,22,24,11
1806,NM,35017,Grant County,1p3c,1092,976,1467,1553,732,1403,1104,8327,"$13,104","$11,712","$17,604","$18,636","$8,784","$16,836","$13,248","$99,924","  52,941 ",33,22,24,11
1806,NM,35017,Grant County,1p4c,1092,1195,1539,1886,810,1403,1381,9307,"$13,104","$14,340","$18,468","$22,632","$9,720","$16,836","$16,572","$111,684","  52,941 ",33,22,24,11
